0.0124283,25,0.000497133,1,0,7
0.091,20,0.00455,1,0,7
0.007,20,0.00035,1,0,7
0.007,40,0.000175,1,0,5
0.066,40,0.00165,1,0,5
0.012,40,0.0003,1,0,5
0.008,40,0.0002,2,0,2
0.112,40,0.0028,2,0,2
0.013,40,0.000325,2,0,2
0.013,40,0.000325,2,0,2
0.052,40,0.0013,2,0,2
0.007,40,0.000175,2,0,2
0.028,40,0.0007,2,0,2
0.035,40,0.000875,2,0,2
0.013,40,0.000325,2,0,2
0.055,40,0.001375,2,0,2
0.015,40,0.000375,2,0,2
0.042,40,0.00105,3,0,2
0.012,40,0.0003,3,0,2
0.015,40,0.000375,2,0,2
0.042,40,0.00105,2,0,2
0.11,40,0.00275,2,0,2
0.095,40,0.002375,2,0,2
0.014,40,0.00035,2,0,2
0.012,40,0.0003,2,0,2
0.062,40,0.00155,2,0,2
0.07,40,0.00175,2,0,2
0.116,40,0.0029,2,0,2
0.014,40,0.00035,2,0,2
0.011,40,0.000275,2,0,2
0.123,40,0.003075,2,0,2
0.112,40,0.0028,2,0,2
0.016,40,0.0004,2,0,2
0.004,40,0.0001,2,0,2
0.011,40,0.000275,2,0,2
0.009,40,0.000225,2,0,2
0.252,40,0.0063,2,0,2
0.034,40,0.00085,3,0,2
0.013,40,0.000325,3,0,2
0.011,40,0.000275,4,0,3
0.066,40,0.00165,4,0,3
0.008,40,0.0002,4,0,3
0.008,40,0.0002,4,0,3
0.064,40,0.0016,4,0,3
0.007,40,0.000175,4,0,3
0.007,40,0.000175,3,0,3
0.064,40,0.0016,3,0,3
0.007,40,0.000175,3,0,3
0.007,40,0.000175,1,0,3
0.064,40,0.0016,1,0,3
0.007,40,0.000175,1,0,3
0.011,40,0.000275,1,0,4
0.133,40,0.003325,1,0,4
0.009,40,0.000225,1,0,4
0.01,40,0.00025,1,0,4
0.133,40,0.003325,1,0,4
0.008,40,0.0002,1,0,4
0.011,40,0.000275,1,0,4
0.007,40,0.000175,1,0,4
0.133,40,0.003325,1,0,4
0.011,40,0.000275,1,0,4
0.01,40,0.00025,1,0,4
0.131,40,0.003275,1,0,4
0.013,40,0.000325,1,0,4
0.014,40,0.00035,1,0,4
0.142,40,0.00355,1,0,4
0.047,40,0.001175,2,0,4
0.013,40,0.000325,2,0,4
0.014,40,0.00035,3,0,3
0.023,40,0.000575,3,0,3
0.142,40,0.00355,3,0,3
0.037,40,0.000925,3,0,3
0.013,40,0.000325,3,0,3
0.013,40,0.000325,1,0,6
0.137,40,0.003425,1,0,6
0.052,40,0.0013,1,0,6
0.011,40,0.000275,1,0,6
0.233,89,0.00261798,1,0,4
0.091,64,0.00142188,4,0,0
0.027,64,0.000421875,4,0,0
0.146,64,0.00228125,3,0,0
0.664,64,0.010375,3,0,0
0.093,64,0.00145313,3,0,0
0.252,64,0.0039375,3,0,0
0.784,64,0.01225,3,0,0
0.226,64,0.00353125,3,0,0
0.045,64,0.000703125,3,0,0
0.261,64,0.00407813,3,0,0
0.071,64,0.00110938,4,0,0
0.399,64,0.00623438,3,0,0
0.224,64,0.0035,3,0,0
0.047,64,0.000734375,4,0,0
0.287,64,0.00448438,3,0,0
0.954,64,0.0149063,3,0,0
0.184,64,0.002875,3,0,0
0.084,32,0.002625,2,0,1
0.136,32,0.00425,2,0,1
0.167,32,0.00521875,2,0,1
0.239,32,0.00746875,2,0,1
0.047,24,0.00195833,2,0,1
0.049,24,0.00204167,2,0,1
0.138,16,0.008625,2,0,1
0.302,48,0.00629167,3,0,1
0.035,48,0.000729167,3,0,1
1.054,48,0.0219583,3,0,1
0.068,40,0.0017,3,0,1
0.024,40,0.0006,3,0,1
0.064,73,0.000876712,3,0,1
0.026,73,0.000356164,3,0,1
0.028,73,0.000383562,3,0,1
0.025,72,0.000347222,2,0,2
0.023,72,0.000319444,2,0,2
0.057,72,0.000791667,2,0,2
0.075,72,0.00104167,1,0,2
0.007,72,9.72222e-05,1,0,2
0.007,57,0.000122807,2,0,2
0.033,57,0.000578947,2,0,2
0.01,57,0.000175439,2,0,2
0.05,57,0.000877193,2,0,2
0.012,57,0.000210526,2,0,2
0.093,57,0.00163158,2,0,2
0.035,57,0.000614035,3,0,2
0.022,57,0.000385965,3,0,2
0.013,57,0.00022807,3,0,2
0.03,57,0.000526316,1,0,2
0.015,57,0.000263158,2,0,2
0.007,49,0.000142857,2,0,3
0.016,49,0.000326531,2,0,3
0.003,49,6.12245e-05,2,0,3
0.03,49,0.000612245,1,0,3
0.011,49,0.00022449,1,0,3
0.007,40,0.000175,1,0,4
0.0007664,40,1.916e-05,1,0,4
