0.0370867,40,0.000927169,4,0,3
0.008,40,0.0002,4,0,3
0.012,40,0.0003,1,0,6
0.047,40,0.001175,1,0,6
0.115,40,0.002875,1,0,6
0.089,40,0.002225,1,0,6
0.013,40,0.000325,1,0,6
0.01,40,0.00025,1,0,5
0.021,40,0.000525,1,0,5
0.009,40,0.000225,1,0,5
0.008,40,0.0002,1,0,5
0.011,40,0.000275,1,0,6
0.058,40,0.00145,1,0,6
0.179,40,0.004475,1,0,6
0.013,40,0.000325,1,0,6
0.011,40,0.000275,3,0,5
0.134,40,0.00335,3,0,5
0.01,40,0.00025,3,0,5
0.009,40,0.000225,3,0,6
0.131,40,0.003275,3,0,6
0.011,40,0.000275,3,0,6
0.01,40,0.00025,3,0,6
0.007,40,0.000175,3,0,2
0.065,40,0.001625,3,0,2
0.007,40,0.000175,3,0,2
0.072,40,0.0018,2,0,2
0.014,40,0.00035,2,0,2
0.01,40,0.00025,3,0,2
0.066,40,0.00165,3,0,2
0.008,40,0.0002,3,0,2
0.007,40,0.000175,3,0,2
0.064,40,0.0016,3,0,2
0.007,40,0.000175,3,0,2
0.008,40,0.0002,2,0,3
0.086,40,0.00215,2,0,3
0.042,40,0.00105,3,0,3
0.011,40,0.000275,3,0,3
0.01,40,0.00025,3,0,3
0.084,40,0.0021,3,0,3
0.047,40,0.001175,3,0,3
0.012,40,0.0003,3,0,3
0.013,40,0.000325,4,0,3
0.065,40,0.001625,4,0,3
0.017,40,0.000425,4,0,3
0.044,40,0.0011,4,0,3
0.024,40,0.0006,4,0,3
0.042,40,0.00105,4,0,3
0.013,40,0.000325,4,0,3
0.014,84,0.000166667,4,1,2
0.05,84,0.000595238,4,1,2
0.072,84,0.000857143,2,1,2
0.021,84,0.00025,3,1,2
0.063,89,0.000707865,1,1,0
0.222,64,0.00346875,2,1,0
1.692,64,0.0264375,2,1,0
0.054,64,0.00084375,2,1,0
0.053,64,0.000828125,2,1,0
0.025,64,0.000390625,2,1,0
0.031,64,0.000484375,2,1,0
0.135,64,0.00210938,2,1,0
0.027,72,0.000375,3,0,0
1.479,72,0.0205417,3,0,0
0.104,72,0.00144444,3,0,0
0.826,72,0.0114722,3,0,0
0.016,72,0.000222222,3,0,0
0.046,72,0.000638889,3,0,0
0.037,72,0.000513889,3,0,0
0.115,72,0.00159722,3,0,0
0.005,72,6.94444e-05,3,0,0
0.018,80,0.000225,3,0,0
0.069,89,0.000775281,4,0,0
0.475,80,0.0059375,3,0,0
0.714,80,0.008925,3,0,0
0.109,80,0.0013625,2,0,0
0.051,80,0.0006375,2,0,0
0.416,80,0.0052,2,0,0
1.302,80,0.016275,4,0,0
0.039,80,0.0004875,3,0,0
0.045,80,0.0005625,3,0,0
0.088,80,0.0011,3,0,0
0.071,80,0.0008875,3,0,0
0.248,80,0.0031,3,0,0
0.042,80,0.000525,3,0,0
0.301,80,0.0037625,3,0,0
0.619,80,0.0077375,3,0,0
0.066,80,0.000825,3,0,0
0.168,80,0.0021,3,0,0
0.148,80,0.00185,3,0,0
0.257,80,0.0032125,3,0,0
0.058,80,0.000725,4,0,0
0.059,80,0.0007375,4,0,0
0.248,80,0.0031,4,0,0
0.192,80,0.0024,5,0,0
0.561,80,0.0070125,4,0,0
0.067,80,0.0008375,4,0,0
0.022,80,0.000275,4,0,0
0.256,89,0.0028764,2,0,3
0.05,49,0.00102041,3,0,3
0.212,89,0.00238202,1,0,3
0.11,89,0.00123596,2,0,3
0.227,84,0.00270238,1,0,0
0.07,89,0.000786517,5,0,0
0.287,89,0.00322472,4,0,0
0.903,89,0.0101461,4,0,0
0.71,89,0.00797753,4,0,0
0.368,89,0.00413483,4,0,0
0.9,84,0.0107143,2,0,0
0.431,89,0.0048427,4,0,0
0.094,89,0.00105618,3,0,0
0.038,89,0.000426966,3,0,0
0.47,89,0.0052809,3,0,0
0.341,89,0.00383146,4,0,0
0.073,89,0.000820225,3,0,0
0.109,89,0.00122472,3,0,0
0.049,89,0.000550562,4,0,0
0.645,89,0.00724719,3,0,0
0.017,89,0.000191011,4,0,0
0.72,89,0.00808989,3,0,0
0.19,89,0.00213483,4,0,0
0.889,89,0.00998876,3,0,0
0.144,89,0.00161798,4,0,0
0.452,89,0.00507865,3,0,0
0.049,89,0.000550562,3,0,0
0.733,80,0.0091625,3,0,0
0.084,80,0.00105,3,0,0
0.027,80,0.0003375,4,0,0
0.021,80,0.0002625,4,0,0
0.086,80,0.001075,4,0,0
0.436,56,0.00778571,3,0,0
0.114,84,0.00135714,1,0,0
0.136,84,0.00161905,1,0,0
0.273,84,0.00325,1,0,0
0.133,80,0.0016625,3,0,0
0.465,64,0.00726563,1,0,0
0.052,72,0.000722222,3,0,0
0.047,72,0.000652778,3,0,0
0.1,72,0.00138889,2,0,0
0.219,72,0.00304167,2,0,0
0.148,72,0.00205556,3,0,0
0.612,72,0.0085,2,0,0
0.354,72,0.00491667,3,0,0
0.383,105,0.00364762,3,0,0
0.242,105,0.00230476,2,0,0
0.103,40,0.002575,1,0,4
0.145,40,0.003625,1,0,4
0.021,40,0.000525,2,0,4
0.066,40,0.00165,2,0,4
0.015,40,0.000375,2,0,4
0.01,40,0.00025,4,0,4
0.076,40,0.0019,2,0,4
0.005,40,0.000125,2,0,4
0.004,40,0.0001,2,0,4
0.011,40,0.000275,2,0,4
0.161,40,0.004025,4,0,4
0.026,40,0.00065,2,0,4
0.004,40,0.0001,2,0,4
0.005,40,0.000125,2,0,4
0.069,40,0.001725,2,0,4
0.046,30,0.00153333,1,0,4
0.027,25,0.00108,1,0,7
0.006,25,0.00024,1,0,7
